# Magnetometer Calibration Data
# Generated on 2026-03-26 17:09:19
raw_x,raw_y,raw_z,calibrated_x,calibrated_y,calibrated_z
8.183333,12.883334,9.050000,31.123958,14.476560,51.882945
8.841667,13.025001,8.650001,34.223260,14.916324,50.230140
9.425000,13.050001,8.216667,36.976508,14.939803,48.432005
9.975000,13.133334,7.791667,39.557368,15.186883,46.657915
10.550000,13.150001,7.141667,42.234636,15.205774,43.911566
10.925000,13.175001,6.608334,43.958990,15.283370,41.640227
11.691668,13.350000,5.816667,47.510280,15.870219,38.288996
12.083334,13.258334,5.225000,49.329444,15.515617,35.778721
12.308334,13.175001,4.766667,50.360434,15.210981,33.822084
12.516667,13.333334,4.333333,51.265286,15.808929,31.944264
12.591667,13.600000,3.966667,51.511906,16.830909,30.322745
12.566668,13.708334,3.858334,51.349707,17.252797,29.832175
12.608334,13.875001,3.483334,51.453498,17.909304,28.179931
12.675000,14.000001,2.900000,51.651445,18.429025,25.625466
